'Test Type,Test Description
0,
'Version
1.1.0
'Time Stamp
2022-11-11 11:27:45:194
'Access specifications
'Access specification name,default assignment
128 KiB; 0% Read; 0% random,0
'size,% of size,% reads,% random,delay,burst,align,reply
131072,100,0,0,0,1,0,0,
'End access specifications
'Results
TimeStamp,'Target Type,Target Name,Access Specification Name,# Managers,# Workers,# Disks,IOps,Read IOps,Write IOps,MBps (Binary),Read MBps (Binary),Write MBps (Binary),MBps (Decimal),Read MBps (Decimal),Write MBps (Decimal),Transactions per Second,Connections per Second,Average Response Time,Average Read Response Time,Average Write Response Time,Average Transaction Time,Average Connection Time,Maximum Response Time,Maximum Read Response Time,Maximum Write Response Time,Maximum Transaction Time,Maximum Connection Time,Errors,Read Errors,Write Errors,Bytes Read,Bytes Written,Read I/Os,Write I/Os,Connections,Transactions per Connection,Total Raw Read Response Time,Total Raw Write Response Time,Total Raw Transaction Time,Total Raw Connection Time,Maximum Raw Read Response Time,Maximum Raw Write Response Time,Maximum Raw Transaction Time,Maximum Raw Connection Time,Total Raw Run Time,Starting Sector,Maximum Size,Queue Depth,% CPU Utilization,% User Time,% Privileged Time,% DPC Time,% Interrupt Time,Processor Speed,Interrupts per Second,CPU Effectiveness,Packets/Second,Packet Errors,Segments Retransmitted/Second,0 to 50 uS,50 to 100 uS,100 to 200 uS,200 to 500 uS,0.5 to 1 mS,1 to 2 mS,2 to 5 mS,5 to 10 mS,10 to 15 mS,15 to 20 mS,20 to 30 mS,30 to 50 mS,50 to 100 mS,100 to 200 mS,200 to 500 mS,0.5 to 1 S,1 to 2 s,2 to 4.7 s,4.7 to 5 s,5 to 10 s, >= 10 s
2022-11-11 11:44:15:664,WORKER,Worker 1,,,,1,3475.65,0,3475.65,434.456,0,434.456,455.56,0,455.56,3475.65,0,9.19986,0,9.19986,9.19986,0,15.2132,0,15.2132,15.2132,0,0,0,0,0,462553088,0,3529,0,-1,0,324662898,324662898,0,0,152132,152132,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3151,345,33,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:16:665,WORKER,Worker 1,,,,1,3498.67,0,3498.67,437.333,0,437.333,458.577,0,458.577,3498.67,0,9.14908,0,9.14908,9.14908,0,21.0227,0,21.0227,21.0227,0,0,0,0,0,459407360,0,3505,0,-1,0,320675144,320675144,0,0,210227,210227,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3212,229,32,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:17:668,WORKER,Worker 1,,,,1,3514.88,0,3514.88,439.361,0,439.361,460.703,0,460.703,3514.88,0,9.10546,0,9.10546,9.10546,0,16.8095,0,16.8095,16.8095,0,0,0,0,0,468058112,0,3571,0,-1,0,325156013,325156013,0,0,168095,168095,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3251,284,36,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:18:692,WORKER,Worker 1,,,,1,3486.05,0,3486.05,435.756,0,435.756,456.923,0,456.923,3486.05,0,9.17794,0,9.17794,9.17794,0,19.3193,0,19.3193,19.3193,0,0,0,0,0,467402752,0,3566,0,-1,0,327285204,327285204,0,0,193193,193193,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3184,318,64,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:19:723,WORKER,Worker 1,,,,1,3612.87,0,3612.87,451.609,0,451.609,473.546,0,473.546,3612.87,0,8.85653,0,8.85653,8.85653,0,15.0946,0,15.0946,15.0946,0,0,0,0,0,483917824,0,3692,0,-1,0,326983081,326983081,0,0,150946,150946,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3500,191,1,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:20:723,WORKER,Worker 1,,,,1,3500.4,0,3500.4,437.55,0,437.55,458.804,0,458.804,3500.4,0,9.14029,0,9.14029,9.14029,0,14.8176,0,14.8176,14.8176,0,0,0,0,0,463208448,0,3534,0,-1,0,323018019,323018019,0,0,148176,148176,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3170,364,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:21:754,WORKER,Worker 1,,,,1,3499.01,0,3499.01,437.376,0,437.376,458.622,0,458.622,3499.01,0,9.14633,0,9.14633,9.14633,0,20.8988,0,20.8988,20.8988,0,0,0,0,0,472907776,0,3608,0,-1,0,329999632,329999632,0,0,208988,208988,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3320,169,87,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:22:770,WORKER,Worker 1,,,,1,3519.55,0,3519.55,439.943,0,439.943,461.314,0,461.314,3519.55,0,9.0932,0,9.0932,9.0932,0,15.2469,0,15.2469,15.2469,0,0,0,0,0,465960960,0,3555,0,-1,0,323263428,323263428,0,0,152469,152469,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3171,378,6,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:23:785,WORKER,Worker 1,,,,1,3399.41,0,3399.41,424.927,0,424.927,445.568,0,445.568,3399.41,0,9.41441,0,9.41441,9.41441,0,18.5845,0,18.5845,18.5845,0,0,0,0,0,454426624,0,3467,0,-1,0,326397676,326397676,0,0,185845,185845,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3018,308,141,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:24:832,WORKER,Worker 1,,,,1,3485.15,0,3485.15,435.643,0,435.643,456.805,0,456.805,3485.15,0,9.17771,0,9.17771,9.17771,0,15.6471,0,15.6471,15.6471,0,0,0,0,0,475267072,0,3626,0,-1,0,332783590,332783590,0,0,156471,156471,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3241,353,32,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:25:832,WORKER,Worker 1,,,,1,3402.79,0,3402.79,425.349,0,425.349,446.01,0,446.01,3402.79,0,9.40499,0,9.40499,9.40499,0,18.1558,0,18.1558,18.1558,0,0,0,0,0,448790528,0,3424,0,-1,0,322026986,322026986,0,0,181558,181558,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2975,293,156,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:26:863,WORKER,Worker 1,,,,1,3506.17,0,3506.17,438.272,0,438.272,459.561,0,459.561,3506.17,0,9.12796,0,9.12796,9.12796,0,20.5005,0,20.5005,20.5005,0,0,0,0,0,473563136,0,3613,0,-1,0,329793172,329793172,0,0,205005,205005,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3291,253,64,5,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:27:894,WORKER,Worker 1,,,,1,3521.36,0,3521.36,440.17,0,440.17,461.552,0,461.552,3521.36,0,9.08344,0,9.08344,9.08344,0,15.6503,0,15.6503,15.6503,0,0,0,0,0,475922432,0,3631,0,-1,0,329819644,329819644,0,0,156503,156503,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3343,258,30,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:28:930,WORKER,Worker 1,,,,1,3476.62,0,3476.62,434.578,0,434.578,455.688,0,455.688,3476.62,0,9.20744,0,9.20744,9.20744,0,19.2194,0,19.2194,19.2194,0,0,0,0,0,465436672,0,3551,0,-1,0,326956045,326956045,0,0,192194,192194,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3137,350,64,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:29:951,WORKER,Worker 1,,,,1,3601.08,0,3601.08,450.135,0,450.135,472.001,0,472.001,3601.08,0,8.88522,0,8.88522,8.88522,0,13.8627,0,13.8627,13.8627,0,0,0,0,0,488112128,0,3724,0,-1,0,330885410,330885410,0,0,138627,138627,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3532,192,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:30:982,WORKER,Worker 1,,,,1,3489.25,0,3489.25,436.157,0,436.157,457.343,0,457.343,3489.25,0,9.16911,0,9.16911,9.16911,0,15.7089,0,15.7089,15.7089,0,0,0,0,0,469368832,0,3581,0,-1,0,328345775,328345775,0,0,157089,157089,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3172,397,12,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:32:000,WORKER,Worker 1,,,,1,3492.46,0,3492.46,436.557,0,436.557,457.763,0,457.763,3492.46,0,9.16815,0,9.16815,9.16815,0,19.0584,0,19.0584,19.0584,0,0,0,0,0,462553088,0,3529,0,-1,0,323544051,323544051,0,0,190584,190584,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3177,224,128,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:33:034,WORKER,Worker 1,,,,1,3510.11,0,3510.11,438.763,0,438.763,460.077,0,460.077,3510.11,0,9.10645,0,9.10645,9.10645,0,15.8642,0,15.8642,15.8642,0,0,0,0,0,474873856,0,3623,0,-1,0,329926677,329926677,0,0,158642,158642,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3303,272,48,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:34:038,WORKER,Worker 1,,,,1,3465.35,0,3465.35,433.169,0,433.169,454.211,0,454.211,3465.35,0,9.23977,0,9.23977,9.23977,0,18.5712,0,18.5712,18.5712,0,0,0,0,0,462815232,0,3531,0,-1,0,326256146,326256146,0,0,185712,185712,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3146,289,96,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:35:054,WORKER,Worker 1,,,,1,3614.81,0,3614.81,451.851,0,451.851,473.8,0,473.8,3614.81,0,8.85156,0,8.85156,8.85156,0,13.3085,0,13.3085,13.3085,0,0,0,0,0,481034240,0,3670,0,-1,0,324852196,324852196,0,0,133085,133085,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3510,160,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:36:085,WORKER,Worker 1,,,,1,3515.78,0,3515.78,439.472,0,439.472,460.82,0,460.82,3515.78,0,9.10197,0,9.10197,9.10197,0,15.3685,0,15.3685,15.3685,0,0,0,0,0,474480640,0,3620,0,-1,0,329491457,329491457,0,0,153685,153685,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3300,315,5,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:37:116,WORKER,Worker 1,,,,1,3499.69,0,3499.69,437.462,0,437.462,458.712,0,458.712,3499.69,0,9.13909,0,9.13909,9.13909,0,19.8712,0,19.8712,19.8712,0,0,0,0,0,470548480,0,3590,0,-1,0,328093351,328093351,0,0,198712,198712,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3270,231,89,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:38:116,WORKER,Worker 1,,,,1,3513.05,0,3513.05,439.131,0,439.131,460.462,0,460.462,3513.05,0,9.10194,0,9.10194,9.10194,0,15.5656,0,15.5656,15.5656,0,0,0,0,0,463339520,0,3535,0,-1,0,321753485,321753485,0,0,155656,155656,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3247,223,65,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:39:132,WORKER,Worker 1,,,,1,3479.6,0,3479.6,434.95,0,434.95,456.078,0,456.078,3479.6,0,9.20069,0,9.20069,9.20069,0,20.424,0,20.424,20.424,0,0,0,0,0,462815232,0,3531,0,-1,0,324876508,324876508,0,0,204240,204240,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3211,192,119,9,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:40:178,WORKER,Worker 1,,,,1,3602.69,0,3602.69,450.337,0,450.337,472.212,0,472.212,3602.69,0,8.87657,0,8.87657,8.87657,0,13.5987,0,13.5987,13.5987,0,0,0,0,0,490602496,0,3743,0,-1,0,332249971,332249971,0,0,135987,135987,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3519,224,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:41:178,WORKER,Worker 1,,,,1,3502.17,0,3502.17,437.771,0,437.771,459.036,0,459.036,3502.17,0,9.13789,0,9.13789,9.13789,0,15.2666,0,15.2666,15.2666,0,0,0,0,0,462422016,0,3528,0,-1,0,322384641,322384641,0,0,152666,152666,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3176,349,3,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:42:210,WORKER,Worker 1,,,,1,3503.4,0,3503.4,437.925,0,437.925,459.198,0,459.198,3503.4,0,9.133,0,9.133,9.133,0,18.5973,0,18.5973,18.5973,0,0,0,0,0,472907776,0,3608,0,-1,0,329518545,329518545,0,0,185973,185973,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3288,224,96,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:43:225,WORKER,Worker 1,,,,1,3509.95,0,3509.95,438.744,0,438.744,460.057,0,460.057,3509.95,0,9.11647,0,9.11647,9.11647,0,15.4089,0,15.4089,15.4089,0,0,0,0,0,467140608,0,3564,0,-1,0,324911094,324911094,0,0,154089,154089,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3158,399,7,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:44:256,WORKER,Worker 1,,,,1,3401.68,0,3401.68,425.21,0,425.21,445.865,0,445.865,3401.68,0,9.40282,0,9.40282,9.40282,0,22.0042,0,22.0042,22.0042,0,0,0,0,0,456392704,0,3482,0,-1,0,327406244,327406244,0,0,220042,220042,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3035,255,191,1,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:45:256,WORKER,Worker 1,,,,1,3490.72,0,3490.72,436.34,0,436.34,457.536,0,457.536,3490.72,0,9.17016,0,9.17016,9.17016,0,16.8471,0,16.8471,16.8471,0,0,0,0,0,461504512,0,3521,0,-1,0,322881347,322881347,0,0,168471,168471,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3105,320,96,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:46:287,WORKER,Worker 1,,,,1,3421.73,0,3421.73,427.716,0,427.716,448.493,0,448.493,3421.73,0,9.34982,0,9.34982,9.34982,0,17.1577,0,17.1577,17.1577,0,0,0,0,0,461766656,0,3523,0,-1,0,329394246,329394246,0,0,171577,171577,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3042,412,69,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:47:326,WORKER,Worker 1,,,,1,3434.65,0,3434.65,429.331,0,429.331,450.186,0,450.186,3434.65,0,9.31593,0,9.31593,9.31593,0,24.5089,0,24.5089,24.5089,0,0,0,0,0,463077376,0,3533,0,-1,0,329131928,329131928,0,0,245089,245089,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3149,256,64,64,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:48:333,WORKER,Worker 1,,,,1,3507.61,0,3507.61,438.451,0,438.451,459.749,0,459.749,3507.61,0,9.11514,0,9.11514,9.11514,0,17.1211,0,17.1211,17.1211,0,0,0,0,0,467140608,0,3564,0,-1,0,324863764,324863764,0,0,171211,171211,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3244,286,34,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:49:364,WORKER,Worker 1,,,,1,3483.03,0,3483.03,435.379,0,435.379,456.528,0,456.528,3483.03,0,9.19406,0,9.19406,9.19406,0,19.907,0,19.907,19.907,0,0,0,0,0,470679552,0,3591,0,-1,0,330158831,330158831,0,0,199070,199070,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3209,318,64,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:50:387,WORKER,Worker 1,,,,1,3602.43,0,3602.43,450.304,0,450.304,472.177,0,472.177,3602.43,0,8.87899,0,8.87899,8.87899,0,13.885,0,13.885,13.885,0,0,0,0,0,482869248,0,3684,0,-1,0,327102105,327102105,0,0,138850,138850,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3460,224,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:51:402,WORKER,Worker 1,,,,1,3505.27,0,3505.27,438.158,0,438.158,459.442,0,459.442,3505.27,0,9.12938,0,9.12938,9.12938,0,16.8635,0,16.8635,16.8635,0,0,0,0,0,467009536,0,3563,0,-1,0,325279737,325279737,0,0,168635,168635,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3275,224,64,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:52:434,WORKER,Worker 1,,,,1,3503.97,0,3503.97,437.997,0,437.997,459.273,0,459.273,3503.97,0,9.1297,0,9.1297,9.1297,0,18.2566,0,18.2566,18.2566,0,0,0,0,0,470286336,0,3588,0,-1,0,327573684,327573684,0,0,182566,182566,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3268,224,96,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:53:465,WORKER,Worker 1,,,,1,3516.18,0,3516.18,439.522,0,439.522,460.872,0,460.872,3516.18,0,9.09646,0,9.09646,9.09646,0,16.7449,0,16.7449,16.7449,0,0,0,0,0,472121344,0,3602,0,-1,0,327654580,327654580,0,0,167449,167449,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3282,252,68,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:54:465,WORKER,Worker 1,,,,1,3352.69,0,3352.69,419.087,0,419.087,439.444,0,439.444,3352.69,0,9.53708,0,9.53708,9.53708,0,19.3313,0,19.3313,19.3313,0,0,0,0,0,444727296,0,3393,0,-1,0,323593249,323593249,0,0,193313,193313,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2881,384,128,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:55:496,WORKER,Worker 1,,,,1,3422.6,0,3422.6,427.825,0,427.825,448.607,0,448.607,3422.6,0,9.35109,0,9.35109,9.35109,0,16.1019,0,16.1019,16.1019,0,0,0,0,0,462684160,0,3530,0,-1,0,330093416,330093416,0,0,161019,161019,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3082,409,39,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:56:511,WORKER,Worker 1,,,,1,3330.71,0,3330.71,416.338,0,416.338,436.562,0,436.562,3330.71,0,9.61161,0,9.61161,9.61161,0,18.1181,0,18.1181,18.1181,0,0,0,0,0,443023360,0,3380,0,-1,0,324872567,324872567,0,0,181181,181181,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2835,416,129,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:57:543,WORKER,Worker 1,,,,1,3288.45,0,3288.45,411.057,0,411.057,431.024,0,431.024,3288.45,0,9.71516,0,9.71516,9.71516,0,21.117,0,21.117,21.117,0,0,0,0,0,442368000,0,3375,0,-1,0,327886673,327886673,0,0,211170,211170,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2836,312,195,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:58:543,WORKER,Worker 1,,,,1,3347.24,0,3347.24,418.405,0,418.405,438.729,0,438.729,3347.24,0,9.56626,0,9.56626,9.56626,0,16.9915,0,16.9915,16.9915,0,0,0,0,0,440664064,0,3362,0,-1,0,321617741,321617741,0,0,169915,169915,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2879,319,164,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:44:59:589,WORKER,Worker 1,,,,1,3318.32,0,3318.32,414.789,0,414.789,434.938,0,434.938,3318.32,0,9.60836,0,9.60836,9.60836,0,19.7869,0,19.7869,19.7869,0,0,0,0,0,452067328,0,3449,0,-1,0,331392411,331392411,0,0,197869,197869,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2937,414,98,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:45:00:605,WORKER,Worker 1,,,,1,3396.67,0,3396.67,424.584,0,424.584,445.209,0,445.209,3396.67,0,9.45915,0,9.45915,9.45915,0,15.8316,0,15.8316,15.8316,0,0,0,0,0,455606272,0,3476,0,-1,0,328800023,328800023,0,0,158316,158316,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2996,369,111,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:45:01:620,WORKER,Worker 1,,,,1,3329.33,0,3329.33,416.166,0,416.166,436.381,0,436.381,3329.33,0,9.61277,0,9.61277,9.61277,0,17.0671,0,17.0671,17.0671,0,0,0,0,0,443285504,0,3382,0,-1,0,325103762,325103762,0,0,170671,170671,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2870,345,167,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:45:02:636,WORKER,Worker 1,,,,1,3301.43,0,3301.43,412.679,0,412.679,432.725,0,432.725,3301.43,0,9.69168,0,9.69168,9.69168,0,21.1379,0,21.1379,21.1379,0,0,0,0,0,438829056,0,3348,0,-1,0,324477593,324477593,0,0,211379,211379,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2836,384,96,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:45:03:652,WORKER,Worker 1,,,,1,3388.26,0,3388.26,423.533,0,423.533,444.107,0,444.107,3388.26,0,9.44505,0,9.44505,9.44505,0,17.4353,0,17.4353,17.4353,0,0,0,0,0,451149824,0,3442,0,-1,0,325098606,325098606,0,0,174353,174353,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2962,414,66,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:45:04:667,WORKER,Worker 1,,,,1,3366.97,0,3366.97,420.871,0,420.871,441.315,0,441.315,3366.97,0,9.5039,0,9.5039,9.5039,0,16.6446,0,16.6446,16.6446,0,0,0,0,0,447873024,0,3417,0,-1,0,324748211,324748211,0,0,166446,166446,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2937,410,70,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:45:05:698,WORKER,Worker 1,,,,1,3261.54,0,3261.54,407.692,0,407.692,427.496,0,427.496,3261.54,0,9.75117,0,9.75117,9.75117,0,21.5229,0,21.5229,21.5229,0,0,0,0,0,440664064,0,3362,0,-1,0,327834233,327834233,0,0,215229,215229,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2818,224,288,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:45:06:745,WORKER,Worker 1,,,,1,3249.93,0,3249.93,406.241,0,406.241,425.974,0,425.974,3249.93,0,9.90143,0,9.90143,9.90143,0,18.2122,0,18.2122,18.2122,0,0,0,0,0,443023360,0,3380,0,-1,0,334668367,334668367,0,0,182122,182122,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2836,32,512,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:45:07:745,WORKER,Worker 1,,,,1,3242.99,0,3242.99,405.374,0,405.374,425.065,0,425.065,3242.99,0,9.86814,0,9.86814,9.86814,0,18.9872,0,18.9872,18.9872,0,0,0,0,0,428081152,0,3266,0,-1,0,322293439,322293439,0,0,189872,189872,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2786,18,462,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:45:08:761,WORKER,Worker 1,,,,1,3359,0,3359,419.875,0,419.875,440.271,0,440.271,3359,0,9.52514,0,9.52514,9.52514,0,22.9828,0,22.9828,22.9828,0,0,0,0,0,446693376,0,3408,0,-1,0,324616906,324616906,0,0,229828,229828,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2927,384,65,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:45:09:784,WORKER,Worker 1,,,,1,3334.99,0,3334.99,416.874,0,416.874,437.124,0,437.124,3334.99,0,9.59249,0,9.59249,9.59249,0,17.3055,0,17.3055,17.3055,0,0,0,0,0,441974784,0,3372,0,-1,0,323458788,323458788,0,0,173055,173055,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2828,447,97,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:45:10:794,WORKER,Worker 1,,,,1,3290.69,0,3290.69,411.336,0,411.336,431.317,0,431.317,3290.69,0,9.72143,0,9.72143,9.72143,0,20.668,0,20.668,20.668,0,0,0,0,0,441057280,0,3365,0,-1,0,327126173,327126173,0,0,206680,206680,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2798,395,140,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:45:11:825,WORKER,Worker 1,,,,1,3363.58,0,3363.58,420.448,0,420.448,440.872,0,440.872,3363.58,0,9.51433,0,9.51433,9.51433,0,16.5985,0,16.5985,16.5985,0,0,0,0,0,454295552,0,3466,0,-1,0,329766729,329766729,0,0,165985,165985,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2954,409,103,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:45:12:857,WORKER,Worker 1,,,,1,3356.8,0,3356.8,419.6,0,419.6,439.982,0,439.982,3356.8,0,9.52034,0,9.52034,9.52034,0,16.5808,0,16.5808,16.5808,0,0,0,0,0,447610880,0,3415,0,-1,0,325119629,325119629,0,0,165808,165808,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2935,379,101,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:45:13:872,WORKER,Worker 1,,,,1,3311.89,0,3311.89,413.986,0,413.986,434.096,0,434.096,3311.89,0,9.63684,0,9.63684,9.63684,0,19.9376,0,19.9376,19.9376,0,0,0,0,0,444727296,0,3393,0,-1,0,326978077,326978077,0,0,199376,199376,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2872,295,226,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:45:14:892,WORKER,Worker 1,,,,1,3312.32,0,3312.32,414.04,0,414.04,434.153,0,434.153,3312.32,0,9.6921,0,9.6921,9.6921,0,16.997,0,16.997,16.997,0,0,0,0,0,438697984,0,3347,0,-1,0,324394703,324394703,0,0,169970,169970,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2781,331,235,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 11:45:15:917,WORKER,Worker 1,,,,1,3308.88,0,3308.88,413.611,0,413.611,433.702,0,433.702,3308.88,0,9.6702,0,9.6702,9.6702,0,20.504,0,20.504,20.504,0,0,0,0,0,450625536,0,3438,0,-1,0,332461319,332461319,0,0,205040,205040,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2894,443,69,32,0,0,0,0,0,0,0,0,0,0
